,year,month,year_month,well_ft,rain_ft,tide_ft
70,2013,8,2013_8,0.8676881720430096,0.26333333333333336,-0.5534139784946235
71,2013,9,2013_9,1.2351805555555522,0.3725,-0.19883333333333375
72,2013,10,2013_10,1.3346639784946268,0.6166666666666669,0.02256720430107535
73,2013,11,2013_11,1.4584257975034645,0.5708333333333339,0.00215277777777779
74,2013,12,2013_12,1.5407392473118258,0.2875000000000002,-0.45444892473118326
75,2014,1,2014_1,1.2234408602150504,0.21166666666666667,-0.5743548387096774
76,2014,2,2014_2,1.1373717948717945,0.18583333333333332,-0.5344196428571426
77,2014,3,2014_3,0.9384454912516779,0.1616666666666666,-0.6276344086021501
78,2014,4,2014_4,0.9008472222222287,0.19583333333333333,-0.38138888888888933
79,2014,5,2014_5,0.7848132183908016,0.16749999999999995,-0.4089784946236562
80,2014,6,2014_6,1.2629166666666671,0.449166666666667,-0.6479583333333333
81,2014,7,2014_7,1.3641397849462382,0.21,-1.534999999999999
82,2014,8,2014_8,1.1348387096774217,0.33416666666666667,-1.534999999999999
83,2014,9,2014_9,1.0878333333333323,0.5258333333333336,-1.5349999999999964
84,2014,10,2014_10,1.5087500000000007,0.9341666666666677,-1.534999999999999
85,2014,11,2014_11,1.3291608876560361,0.17833333333333326,-1.5349999999999964
86,2014,12,2014_12,1.1090725806451642,0.09833333333333333,-1.534999999999999
87,2015,1,2015_1,1.0012903225806462,0.06833333333333334,-1.534999999999999
88,2015,2,2015_2,0.9405803571428561,0.11333333333333334,-1.5349999999999902
89,2015,3,2015_3,0.6867967332123399,0.09416666666666668,-1.534999999999999
90,2015,4,2015_4,0.47872023809523806,0.3108333333333334,-1.5349999999999964
91,2015,5,2015_5,0.6658333333333329,0.1466666666666667,-0.8433333333333363
92,2015,6,2015_6,0.48081140350877233,0.22916666666666669,-0.6948611111111103
93,2015,7,2015_7,0.7043145161290335,0.39583333333333326,-0.5917069892473115
94,2015,8,2015_8,1.4012584118438787,0.3891666666666668,-0.27424731182795703
95,2015,9,2015_9,1.5552232142857148,0.8433333333333337,-0.0796250000000001
96,2015,10,2015_10,1.7626562500000027,0.404166666666667,0.48155913978494663
97,2015,11,2015_11,1.411033287101246,0.4916666666666673,0.04177777777777786
98,2015,12,2015_12,1.4298118279569916,0.8716666666666674,-0.14423387096774187
99,2016,1,2016_1,1.1988709677419338,0.5508333333333337,-0.26681451612903245
100,2016,2,2016_2,1.296149425287362,0.20750000000000002,-0.4624425287356323
101,2016,3,2016_3,0.7274764468371456,0.11166666666666669,-0.60016129032258
102,2016,4,2016_4,0.6201388888888905,0.04333333333333333,-0.34662499999999946
103,2016,5,2016_5,1.1103225806451622,0.6333333333333339,-0.4898655913978498
104,2016,6,2016_6,1.1884583333333343,0.8341666666666671,-0.5976527777777776
105,2016,7,2016_7,1.119811827956987,0.26083333333333336,-0.6106854838709679
106,2016,8,2016_8,1.5086155913978505,0.8525000000000007,-0.41794354838709663
107,2016,9,2016_9,1.3974999999999989,0.3733333333333335,-0.3854166666666666
108,2016,10,2016_10,1.2166263440860206,0.49416666666666725,0.43212365591397933
109,2016,11,2016_11,1.2191608876560363,0.05249999999999998,0.05687500000000011
110,2016,12,2016_12,1.2159973045822063,0.11000000000000003,-0.44376344086021446
111,2017,1,2017_1,1.0990476190476186,0.09500000000000004,-0.6240860215053764
112,2017,2,2017_2,1.0101401869158877,0.09916666666666668,-0.7559821428571425
113,2017,3,2017_3,0.8252325581395286,0.2241666666666666,-0.6367204301075272
114,2017,4,2017_4,0.8450834492350489,0.24333333333333332,-0.26461111111111085
115,2017,5,2017_5,0.7219892473118334,0.085,-0.6601209677419357
116,2017,6,2017_6,1.2646940194714897,0.7308333333333341,-0.5033194444444442
117,2017,7,2017_7,1.0960349462365608,0.3975000000000001,-0.44755376344086023
118,2017,8,2017_8,1.2511103633916574,0.9308333333333343,-0.5030510752688172
119,2017,9,2017_9,1.0650833333333343,0.735833333333334,0.20566666666666672
120,2017,10,2017_10,0.8329362235757725,0.595,0.19737903225806447
121,2017,11,2017_11,1.0908217753120675,0.3266666666666666,0.0037638888888889754
122,2017,12,2017_12,0.8017204843592414,0.05916666666666666,-0.5374999999999999
123,2018,1,2018_1,1.0095026881720375,0.19583333333333336,-0.6249462365591407
124,2018,2,2018_2,0.9737313988095221,0.026666666666666665,-0.78452380952381
125,2018,3,2018_3,0.9416857335127804,0.07333333333333333,-0.283548387096774
126,2018,4,2018_4,0.8095151199165634,0.45000000000000007,-0.6415555555555553
127,2018,5,2018_5,0.9483568548387036,0.7966666666666673,-0.7569220430107533
128,2018,6,2018_6,1.240604719764011,0.48,-0.7129608938547493
