,year,month,year_month,well_ft,rain_ft,tide_ft
0,2007,10,2007_10,1.3334387617765824,0.5857509999999986,-0.41842190860215056
1,2007,11,2007_11,0.7803952843273225,0.17833000000000004,-0.5462618055555541
2,2007,12,2007_12,-0.08038978494623662,0.14166200000000004,-0.8387381720430114
3,2008,01,2008_1,-0.2244892473118275,0.17499000000000006,-1.0863556451612892
4,2008,02,2008_2,-0.1954166666666671,0.3599909999999997,-1.1419482758620698
5,2008,03,2008_3,-0.05061238223418576,0.4349969999999993,-1.0425838492597574
6,2008,04,2008_4,0.027458333333333248,0.24833000000000005,-0.9365497222222235
7,2008,05,2008_5,-0.29431451612903126,0.24666500000000008,-0.9291809139784909
8,2008,06,2008_6,-0.20537499999999953,0.3691499999999994,-0.9814072222222237
9,2008,07,2008_7,-0.10197916666666663,0.5324989999999991,-0.9484549731182825
10,2008,08,2008_8,1.0200245098039218,0.8449769999999973,-0.7614662634408594
11,2008,09,2008_9,0.8237638888888872,0.5283259999999996,-0.520464722222223
12,2008,10,2008_10,1.5346031746031759,0.706651999999998,-0.4168823924731172
13,2008,11,2008_11,0.5576490984743412,0.08499900000000002,-0.5523651388888899
14,2008,12,2008_12,-0.2117607526881721,0.019999000000000003,-0.8456662634408599
15,2009,01,2009_1,-0.8219086021505334,0.029999000000000005,-1.092292338709675
16,2009,02,2009_2,-1.060848214285716,0.013332,-1.1399315476190446
17,2009,03,2009_3,-0.39674966352624313,0.4983219999999987,-1.0493693135935387
18,2009,04,2009_4,-0.27823611111111035,0.05333200000000001,-0.9383847222222237
19,2009,05,2009_5,-0.07373655913978693,0.7516589999999987,-0.9305115591397889
20,2009,06,2009_6,0.7944722222222216,0.6308109999999972,-0.9809363888888913
21,2009,07,2009_7,0.6588157894736849,0.3583299999999996,-0.9493032258064571
22,2009,08,2009_8,0.06544354838709672,0.36582499999999923,-0.7623916666666686
23,2009,09,2009_9,0.708236111111112,0.6049949999999994,-0.5218443055555558
24,2009,10,2009_10,0.6476149425287355,0.1783310000000001,-0.4149754032258058
25,2009,11,2009_11,0.6936858974358971,0.31333199999999983,-0.5500470833333332
26,2009,12,2009_12,0.9705645161290306,0.6224929999999993,-0.8390361559139798
27,2010,01,2010_1,0.3375268817204295,0.09249100000000002,-1.0876209677419388
28,2010,02,2010_2,0.20110972568578514,0.26332599999999995,-1.1428869047619021
29,2010,03,2010_3,0.026449275362318888,0.295823,-1.0473293405114446
30,2010,04,2010_4,0.7500416666666665,0.7774929999999988,-0.9395463888888902
31,2010,05,2010_5,0.46834677419354837,0.3683299999999996,-0.9329797043010793
32,2010,06,2010_6,-0.28416666666666673,0.284992,-0.9817041666666647
33,2010,07,2010_7,0.48127688172043076,0.7058199999999991,-0.9520791666666648
34,2010,08,2010_8,0.34915322580645103,0.6416559999999988,-0.7655770161290334
35,2010,09,2010_9,0.9175555555555537,0.7499829999999967,-0.5239344444444456
36,2010,10,2010_10,0.6726747311827959,0.23249500000000003,-0.4173830645161277
37,2010,11,2010_11,0.06900832177531208,0.12999200000000002,-0.548122083333334
38,2010,12,2010_12,-0.17613095238095244,0.07500000000000001,-0.8380717741935506
39,2011,02,2011_2,-0.9010869565217402,0.012499000000000001,-1.1448700892857142
40,2011,03,2011_3,-0.8164939434724086,0.22832900000000003,-1.0432689098250314
41,2011,04,2011_4,-0.6682499999999997,0.19416500000000003,-0.9385131944444434
42,2011,05,2011_5,-0.5985080645161278,0.09499500000000002,-0.930195161290326
43,2011,06,2011_6,-0.6374444444444431,0.2983219999999999,-0.9814241666666637
44,2011,07,2011_7,0.12388440860215037,0.3224919999999997,-0.9522866935483884
45,2011,08,2011_8,0.4351881720430106,0.7399909999999983,-0.7678803763440831
46,2011,09,2011_9,0.9501190476190473,0.477492999999999,-0.5257977777777766
47,2011,10,2011_10,1.23875,1.8649809999999982,-0.41883844086021366
48,2011,12,2011_12,-0.017499999999999908,0.16499400000000006,-0.8394111559139754
49,2012,01,2012_1,-0.5306317204301065,0.014166,-1.0870877688172023
50,2012,02,2012_2,-0.23458333333333323,0.22249600000000008,-1.1415912356321862
51,2012,03,2012_3,-0.34318304172274566,0.204163,-1.0436810228802142
52,2012,04,2012_4,0.06318055555555646,0.7174909999999977,-0.936712499999997
53,2012,05,2012_5,1.0412231182795706,0.6224839999999984,-0.9294885752688135
54,2012,06,2012_6,0.9974444444444421,0.5766589999999983,-0.9812044444444445
55,2012,07,2012_7,1.069932795698925,0.5591609999999991,-0.9477022849462371
56,2012,08,2012_8,0.7101075268817214,0.7233209999999992,-0.7606689516129009
57,2012,09,2012_9,1.405708333333332,0.5658239999999992,-0.5202155555555563
58,2012,10,2012_10,1.0265053763440852,0.33165999999999923,-0.41659287634408515
59,2012,11,2012_11,0.4983009708737878,0.04333200000000001,-0.5531926388888907
60,2012,12,2012_12,0.09357526881720422,0.104163,-0.8455826612903211
61,2013,01,2013_1,-0.20262096774193575,0.06749900000000003,-1.092095430107527
62,2013,02,2013_2,-0.2250744047619051,0.1799930000000001,-1.139925297619048
63,2013,03,2013_3,-0.29279273216689033,0.009165000000000001,-1.0494240915208584
64,2013,04,2013_4,-0.2026666666666664,0.27665699999999976,-0.93876333333333
65,2013,05,2013_5,0.8018682795698928,1.0433299999999994,-0.931621774193547
66,2013,06,2013_6,0.9867500000000022,0.5233289999999989,-0.9812301388888892
67,2013,07,2013_7,1.1565633423180595,1.1016570000000006,-0.9493879032258059
68,2013,08,2013_8,0.507190860215053,0.1783290000000001,-0.7621272849462372
69,2013,09,2013_9,0.37816666666666726,0.45332699999999915,-0.5216437499999993
70,2013,10,2013_10,0.7256547619047611,0.29666499999999985,-0.4149311827956991
71,2013,12,2013_12,0.5436260869565209,0.19916400000000004,-0.8391586021505432
72,2014,01,2014_1,-0.0427553763440861,0.24249500000000015,-1.0866909946236556
73,2014,02,2014_2,0.30553571428571463,0.09000000000000002,-1.143919642857143
74,2014,03,2014_3,-0.16634589502018887,0.12416500000000004,-1.0454126514131878
75,2014,04,2014_4,-0.04740277777777726,0.39416299999999954,-0.9393201388888882
76,2014,05,2014_5,0.22073924731182779,0.3699959999999997,-0.9330450268817214
77,2014,06,2014_6,0.4270833333333332,0.7041579999999986,-0.982045277777777
78,2014,08,2014_8,1.0394791666666665,0.5916649999999994,-0.7656501344086052
79,2014,09,2014_9,1.0119861111111084,0.7474899999999985,-0.5237047222222223
80,2014,10,2014_10,0.9005510752688138,0.15666000000000008,-0.41759811827956805
81,2014,11,2014_11,0.41534674063800264,0.1941590000000001,-0.5499247222222209
82,2014,12,2014_12,0.7412962962962967,0.254161,-0.839174999999998
83,2015,04,2015_4,-0.29083333333333333,0.2908279999999997,-0.9383297222222201
84,2015,06,2015_6,-0.675845588235295,0.11249900000000002,-0.9813047222222254
85,2015,07,2015_7,-0.4930215343203206,0.25416099999999997,-0.9516993279569894
86,2015,08,2015_8,-0.08510767160161516,0.34499199999999935,-0.7674130376344108
87,2015,09,2015_9,1.0484782608695624,0.8816529999999972,-0.5254772222222235
88,2015,10,2015_10,0.8988759689922475,0.29415800000000003,-0.4186741935483879
89,2015,11,2015_11,0.8738072122052705,0.37415599999999904,-0.5477084722222237
90,2015,12,2015_12,1.2682526881720433,0.5766569999999984,-0.8398759408602161
91,2016,01,2016_1,0.821129032258064,0.5966549999999985,-1.0877962365591367
92,2016,02,2016_2,0.9632471264367823,0.31999499999999986,-1.1413808908046028
93,2016,03,2016_3,0.2599342105263158,0.18416300000000005,-1.0448006729475101
94,2016,04,2016_4,-0.1970769230769233,0.013333000000000003,-0.9369954166666691
95,2016,05,2016_5,-0.023360215053763452,0.32499299999999964,-0.9298532258064514
96,2016,06,2016_6,0.05533379694019474,0.3849879999999998,-0.981026388888889
97,2016,07,2016_7,-0.17918010752688188,0.15083000000000002,-0.947260752688171
98,2016,08,2016_8,0.10701884253028271,0.5474829999999978,-0.760044623655913
99,2016,09,2016_9,0.3529305555555545,0.31415599999999916,-0.519839722222223
100,2016,10,2016_10,0.8976929133858278,0.4399919999999988,-0.41622446236559135
101,2016,12,2016_12,0.12337110481586432,0.2183290000000001,-0.8454447580645168
102,2017,01,2017_1,-0.1556182795698921,0.13333100000000003,-1.0917408602150505
103,2017,02,2017_2,-0.36285394932935844,0.14249900000000001,-1.1401107142857143
104,2017,03,2017_3,-0.45849932705248825,0.14749700000000004,-1.0492152086137287
105,2017,04,2017_4,-0.24942280945757972,0.24249800000000007,-0.9391251388888876
106,2017,05,2017_5,0.032110215053763325,0.3066609999999998,-0.9325959677419359
107,2017,06,2017_6,1.371787204450626,1.062486999999999,-0.9814311111111103
108,2017,07,2017_7,0.5233602150537631,0.31749199999999966,-0.9494450268817212
109,2017,08,2017_8,0.6347711978465684,0.7433219999999988,-0.7618470430107505
110,2017,09,2017_9,0.9260810810810806,1.1574929999999999,-0.5213266666666666
111,2017,10,2017_10,1.5931940700808613,0.8383229999999984,-0.41517056451612727
112,2017,11,2017_11,1.4365811373092938,0.7366579999999996,-0.5511436111111112
113,2017,12,2017_12,0.932119784656797,0.06583300000000002,-0.8399370967741945
114,2018,01,2018_1,0.29801075268817195,0.2758249999999999,-1.0860107526881706
115,2018,02,2018_2,-0.37262765121759583,0.09249600000000002,-1.1446183035714272
116,2018,03,2018_3,-0.267382234185732,0.082498,-1.0437148048452174
117,2018,04,2018_4,-0.20764442231075686,0.292494,-0.9390120833333317
