,year,month,year_month,well_ft,rain_ft,tide_ft
0,2007,10,2007_10,1.2691965006729542,0.6642499999999988,-0.17660618279569887
1,2007,11,2007_11,0.9765062413314959,0.11249999999999999,-0.4906930555555556
2,2007,12,2007_12,0.5866048387096754,0.02166666666666666,-0.9600188172043008
3,2008,1,2008_1,0.561604838709673,0.12499999999999999,-0.885833333333332
4,2008,2,2008_2,0.5392614942528771,0.2833333333333334,-1.3068908045977008
5,2008,3,2008_3,0.4788465679676995,0.2783333333333333,-1.2314798387096773
6,2008,4,2008_4,0.8925694444444447,0.3383333333333335,-0.6903069444444438
7,2008,5,2008_5,0.5378548387096778,0.12833333333333333,-0.8535806451612912
8,2008,6,2008_6,0.5736249999999992,0.5525000000000005,-1.0193569444444452
9,2008,7,2008_7,1.132209677419359,0.6383333333333339,-0.6612956989247314
10,2008,8,2008_8,1.1861075268817218,0.9575000000000009,-0.6175215053763441
11,2008,9,2008_9,1.1844444444444475,0.8558333333333332,0.06867222222222226
12,2008,10,2008_10,1.650556451612905,0.8483333333333338,-0.1505954301075267
13,2008,11,2008_11,0.9643841886269093,0.0708333333333333,-0.4701638888888891
14,2008,12,2008_12,0.5548978494623644,0.019999999999999997,-1.1286922043010745
15,2009,1,2009_1,0.3921827956989241,0.004166666666666667,-1.3845645161290325
16,2009,2,2009_2,0.2896160714285687,0.009166666666666667,-1.3099523809523823
17,2009,3,2009_3,0.3625881561238224,0.19500000000000006,-0.9619744623655924
18,2009,4,2009_4,0.3087638888888899,0.06,-1.1250694444444442
19,2009,5,2009_5,0.5725994623655931,0.7858333333333342,-0.8891854838709682
20,2009,6,2009_6,1.4241249999999985,1.3216666666666657,-0.6445277777777786
21,2009,7,2009_7,1.0461075268817144,0.5200000000000004,-0.9393185483870968
22,2009,8,2009_8,0.8282311827957062,0.37416666666666676,-0.7200900537634414
23,2009,9,2009_9,1.2589444444444418,0.6900000000000004,-0.12152638888888904
24,2009,10,2009_10,0.9031774193548395,0.20166666666666663,-0.2934905913978497
25,2009,11,2009_11,0.9631914008321776,0.1875,-0.13220000000000012
26,2009,12,2009_12,1.1111893939393933,0.345,-0.5416061827956985
27,2010,1,2010_1,0.732961805555561,0.0933333333333333,-0.9417674731182788
28,2010,2,2010_2,0.8395565476190534,0.41833333333333383,-0.827486607142857
29,2010,3,2010_3,0.7473930013458914,0.2383333333333333,-1.0295147849462356
30,2010,4,2010_4,0.9847361111111075,0.465,-0.9766749999999986
31,2010,5,2010_5,0.8599692982456161,0.23416666666666663,-0.9128360215053772
32,2010,6,2010_6,1.000166666666655,0.43333333333333357,-0.8171097222222217
