,year,month,year_month,well_ft,rain_ft,tide_ft
73,2013,11,2013_11,0.17330675909878682,0.3241666666666667,0.020208333333333328
74,2013,12,2013_12,0.049520833333333285,0.19,-0.45930645161290273
75,2014,1,2014_1,0.06123118279569846,0.2533333333333333,-0.5881505376344083
76,2014,2,2014_2,0.06097916666666686,0.2325,-0.6113273809523803
77,2014,3,2014_3,-0.13540780619111778,0.11500000000000005,-0.7109865591397851
78,2014,4,2014_4,-0.20940277777777713,0.015000000000000003,-0.6287499999999989
79,2014,5,2014_5,0.09183602150537631,0.14249999999999993,-0.4804220430107528
80,2014,6,2014_6,0.2588717948717951,0.3791666666666669,-0.7167638888888883
81,2014,7,2014_7,0.4361354166666661,0.4483333333333336,-0.7492930107526877
82,2014,8,2014_8,0.44987365591397255,0.21749999999999997,-0.37249193548387083
83,2014,9,2014_9,0.6465287356321842,0.4208333333333335,-0.2791249999999996
84,2014,10,2014_10,0.5308817204301084,0.5325000000000003,-0.14426612903225808
85,2014,11,2014_11,0.37128155339805907,0.23333333333333336,-0.09479166666666657
86,2014,12,2014_12,0.28476612903225745,0.18,-0.2730295698924731
87,2015,1,2015_1,0.13852956989247342,0.18666666666666665,-0.5483252688172042
88,2015,2,2015_2,0.10420833333333336,0.1516666666666667,-0.5315208333333329
89,2015,3,2015_3,-0.06900134589502015,0.15,-0.7769274193548394
90,2015,4,2015_4,-0.18131944444444506,0.3583333333333334,-0.7072222222222218
91,2015,5,2015_5,0.46520967741935565,0.07416666666666667,-0.5033521505376345
92,2015,6,2015_6,0.25548611111111297,0.12166666666666669,-0.7926111111111107
93,2015,7,2015_7,0.34796505376344045,0.37333333333333346,-0.7311209677419348
94,2015,8,2015_8,0.6267553763440887,0.7700000000000002,-0.3841989247311828
95,2015,9,2015_9,0.8071388888888893,0.8241666666666672,-0.18627777777777807
96,2015,10,2015_10,0.7622661290322583,0.1916666666666666,0.400438172043011
97,2015,11,2015_11,0.34150346740637944,0.2975000000000001,0.00045833333333325635
98,2015,12,2015_12,0.6995376344086023,1.2258333333333324,-0.166766129032258
99,2016,1,2016_1,0.20481989247311877,0.3825000000000001,-0.35438709677419344
100,2016,2,2016_2,0.22519252873563186,0.28083333333333343,-0.509261494252874
101,2016,3,2016_3,-0.11345625841184352,0.3583333333333335,-0.6844274193548383
102,2016,4,2016_4,0.06424999999999959,0.18749999999999997,-0.43763888888888963
103,2016,5,2016_5,0.3637043010752675,0.49833333333333346,-0.5487822580645155
104,2016,6,2016_6,0.1844722222222235,0.3075000000000001,-0.6814166666666663
105,2016,7,2016_7,0.09883870967741898,0.3266666666666668,-0.6724247311827948
106,2016,8,2016_8,0.44092204301075283,0.9600000000000012,-0.47044892473118205
107,2016,9,2016_9,0.2918055555555539,0.37416666666666687,-0.47148611111111155
108,2016,10,2016_10,0.5199005376344091,0.565833333333334,0.39226612903225805
109,2016,11,2016_11,0.3417947295423033,0.06166666666666663,0.015541666666666704
110,2016,12,2016_12,0.13864396284829658,0.2850000000000001,-0.5030430107526884
111,2017,1,2017_1,-0.04661827956989245,0.08833333333333332,-0.6990779569892475
112,2017,2,2017_2,-0.18928869047619112,0.085,-0.8541249999999992
113,2017,3,2017_3,-0.20827456258411983,0.19499999999999998,-0.6965241935483867
114,2017,4,2017_4,-0.13124339360222456,0.1758333333333333,-0.3555833333333329
115,2017,5,2017_5,-0.05726344086021517,0.08666666666666664,-0.7600860215053764
116,2017,6,2017_6,0.39459805285118055,0.7458333333333333,-0.6016388888888886
117,2017,7,2017_7,-0.017787634408602267,0.3491666666666668,-0.5139838709677412
118,2017,8,2017_8,0.10763391655450859,0.5633333333333331,-0.57980376344086
119,2017,9,2017_9,0.8880138888888903,0.9533333333333337,0.11859722222222238
120,2017,10,2017_10,0.591566929133866,0.5308333333333337,0.20963172043010717
121,2017,11,2017_11,0.3864757281553398,0.07500000000000001,-0.04804166666666674
122,2017,12,2017_12,0.04871932773109298,0.056666666666666664,-0.591631720430107
123,2018,1,2018_1,-0.08983736559139767,0.06916666666666667,-0.6534327956989244
124,2018,2,2018_2,-0.22078600669891607,0.029999999999999992,-0.8467886904761905
125,2018,3,2018_3,-0.0473694481830409,0.029166666666666664,-0.3859596774193552
126,2018,4,2018_4,0.1691649878429992,0.4150000000000003,-0.721444444444444
127,2018,5,2018_5,0.30910752688172244,0.8375000000000007,-0.8032043010752683
128,2018,6,2018_6,0.3497031249999954,0.3908333333333333,-0.7610280112044814
